ride_id,user_type,bike_type,start_station_id,end_station_id,started_at,ended_at,month,weekday,ride_duration,start_station,end_station,start_lat,start_lng,end_lat,end_lng,distance,start_geo_point,end_geo_point,ride_path,ride_type
B92134B6C7F2ECAB,casual,electric_bike,,,03/11/2022 15:33:05,03/11/2022 15:35:07,November,Thursday,2,,,41.87,-87.65,41.87,-87.65,0,POINT(-87.65 41.87),POINT(-87.65 41.87),POINT(-87.65 41.87),round_trip
C92892FAC4AF3941,member,electric_bike,,,06/03/2023 10:30:23,06/03/2023 10:32:39,March,Monday,2,,,41.86,-87.65,41.87,-87.65,1111.951012,POINT(-87.65 41.86),POINT(-87.65 41.87),"LINESTRING(-87.65 41.86, -87.65 41.87)",oneway_trip
F5C93678AF2FEEDF,member,electric_bike,,,31/03/2023 12:49:17,31/03/2023 13:10:27,March,Friday,21,,,41.89,-87.62,41.87,-87.65,3333.836083,POINT(-87.62 41.89),POINT(-87.65 41.87),"LINESTRING(-87.62 41.89, -87.65 41.87)",oneway_trip
B9CC4A9ED7CD080D,member,electric_bike,,,23/08/2022 12:07:51,23/08/2022 12:28:35,August,Tuesday,20,,,41.88,-87.66,41.87,-87.65,1386.346271,POINT(-87.66 41.88),POINT(-87.65 41.87),"LINESTRING(-87.66 41.88, -87.65 41.87)",oneway_trip
FD12F9FC1D7E551B,member,electric_bike,,,09/10/2022 10:39:54,09/10/2022 10:45:30,October,Sunday,5,,,41.88,-87.65,41.87,-87.65,1111.951012,POINT(-87.65 41.88),POINT(-87.65 41.87),"LINESTRING(-87.65 41.88, -87.65 41.87)",oneway_trip
2DEC23C57EC00529,member,electric_bike,,,17/01/2023 16:32:46,17/01/2023 16:55:41,January,Tuesday,22,,,41.89,-87.63,41.87,-87.65,2772.615158,POINT(-87.63 41.89),POINT(-87.65 41.87),"LINESTRING(-87.63 41.89, -87.65 41.87)",oneway_trip
48E7D661D279953E,member,electric_bike,,,19/08/2022 10:35:02,19/08/2022 10:58:56,August,Friday,23,,,41.87,-87.65,41.87,-87.65,0,POINT(-87.65 41.87),POINT(-87.65 41.87),POINT(-87.65 41.87),round_trip
9C5C9C75890BA4D0,casual,electric_bike,,,23/07/2022 15:24:05,23/07/2022 15:28:17,July,Saturday,4,,,41.82,-87.7,41.82,-87.7,0,POINT(-87.7 41.82),POINT(-87.7 41.82),POINT(-87.7 41.82),round_trip
FEDCFD808E633035,casual,electric_bike,,,19/12/2022 08:49:00,19/12/2022 08:55:09,December,Monday,6,,,41.82,-87.7,41.82,-87.7,0,POINT(-87.7 41.82),POINT(-87.7 41.82),POINT(-87.7 41.82),round_trip
92E6E08E3A5A4507,casual,electric_bike,,,23/08/2022 15:00:34,23/08/2022 15:08:59,August,Tuesday,8,,,41.81,-87.7,41.82,-87.7,1111.951012,POINT(-87.7 41.81),POINT(-87.7 41.82),"LINESTRING(-87.7 41.81, -87.7 41.82)",oneway_trip
E37F1438D12D0682,member,electric_bike,,341,04/08/2022 19:39:35,04/08/2022 19:45:27,August,Thursday,5,,Archer Ave & 43rd St,41.81,-87.71,41.82,-87.7,1386.810344,POINT(-87.71 41.81),POINT(-87.7 41.82),"LINESTRING(-87.71 41.81, -87.7 41.82)",oneway_trip
DF607EAB2521FC08,casual,electric_bike,,,02/09/2022 14:22:58,02/09/2022 14:35:03,September,Friday,12,,,41.83,-87.68,41.82,-87.7,1995.69754,POINT(-87.68 41.83),POINT(-87.7 41.82),"LINESTRING(-87.68 41.83, -87.7 41.82)",oneway_trip
695B55ED64DBBA4F,casual,electric_bike,,,14/10/2022 07:34:00,14/10/2022 07:38:45,October,Friday,4,,,41.81,-87.7,41.82,-87.7,1111.951012,POINT(-87.7 41.81),POINT(-87.7 41.82),"LINESTRING(-87.7 41.81, -87.7 41.82)",oneway_trip
6C7A92A8455E8F66,member,electric_bike,,,17/10/2022 19:07:28,17/10/2022 19:13:34,October,Monday,6,,,41.82,-87.69,41.82,-87.7,828.6740305,POINT(-87.69 41.82),POINT(-87.7 41.82),"LINESTRING(-87.69 41.82, -87.7 41.82)",oneway_trip
CFB23017B6F1E41C,casual,electric_bike,,,12/07/2022 19:36:17,12/07/2022 20:04:02,July,Tuesday,27,,,41.82,-87.69,41.82,-87.7,828.6740305,POINT(-87.69 41.82),POINT(-87.7 41.82),"LINESTRING(-87.69 41.82, -87.7 41.82)",oneway_trip
C5E8C2E865B37399,casual,electric_bike,,,18/07/2022 17:40:23,18/07/2022 17:51:48,July,Monday,11,,,41.92,-87.78,41.93,-87.81,2719.645055,POINT(-87.78 41.92),POINT(-87.81 41.93),"LINESTRING(-87.78 41.92, -87.81 41.93)",oneway_trip
F04D0ECA3837BCD3,member,electric_bike,,,06/02/2023 11:15:09,06/02/2023 11:17:21,February,Monday,2,,,41.93,-87.81,41.93,-87.81,0,POINT(-87.81 41.93),POINT(-87.81 41.93),POINT(-87.81 41.93),round_trip
15E48747FDDE37DE,casual,electric_bike,,,22/03/2023 18:29:44,22/03/2023 18:31:50,March,Wednesday,2,,,41.93,-87.81,41.93,-87.81,0,POINT(-87.81 41.93),POINT(-87.81 41.93),POINT(-87.81 41.93),round_trip
7A37EFEBCC0A4DAC,casual,electric_bike,,,22/05/2023 17:31:33,22/05/2023 17:37:52,May,Monday,6,,,41.93,-87.79,41.93,-87.81,1654.498077,POINT(-87.79 41.93),POINT(-87.81 41.93),"LINESTRING(-87.79 41.93, -87.81 41.93)",oneway_trip
407355B06BB85DFF,casual,electric_bike,,,21/04/2023 21:34:04,21/04/2023 21:39:04,April,Friday,5,,,41.94,-87.81,41.93,-87.81,1111.951012,POINT(-87.81 41.94),POINT(-87.81 41.93),"LINESTRING(-87.81 41.94, -87.81 41.93)",oneway_trip
B011E1AC810E8D4F,member,electric_bike,,,26/04/2023 09:14:14,26/04/2023 09:25:16,April,Wednesday,11,,,41.93,-87.77,41.93,-87.81,3308.996132,POINT(-87.77 41.93),POINT(-87.81 41.93),"LINESTRING(-87.77 41.93, -87.81 41.93)",oneway_trip
D99978EBF9CDE77D,casual,electric_bike,,,27/10/2022 16:11:40,27/10/2022 16:17:28,October,Thursday,5,,,41.94,-87.79,41.93,-87.81,1993.33133,POINT(-87.79 41.94),POINT(-87.81 41.93),"LINESTRING(-87.79 41.94, -87.81 41.93)",oneway_trip
E4E4952E4B76FE7A,member,electric_bike,,,15/12/2022 14:50:53,15/12/2022 15:03:07,December,Thursday,12,,,41.93,-87.77,41.93,-87.81,3308.996132,POINT(-87.77 41.93),POINT(-87.81 41.93),"LINESTRING(-87.77 41.93, -87.81 41.93)",oneway_trip
806F269D5B8BC94A,casual,electric_bike,,,04/10/2022 16:22:23,04/10/2022 16:28:40,October,Tuesday,6,,,41.93,-87.78,41.93,-87.81,2481.747109,POINT(-87.78 41.93),POINT(-87.81 41.93),"LINESTRING(-87.78 41.93, -87.81 41.93)",oneway_trip
08E1DA7FFF732918,member,electric_bike,,KA1504000102,05/05/2023 09:14:39,05/05/2023 09:28:35,May,Friday,13,,Fairfield Ave & Roosevelt Rd,41.86,-87.65,41.866624,-87.694521,3759.697892,POINT(-87.65 41.86),POINT(-87.694521 41.866624),"LINESTRING(-87.65 41.86, -87.694521 41.866624)",oneway_trip
5EAF1DA55E3162CE,casual,electric_bike,,KA1504000102,04/08/2022 08:25:44,04/08/2022 08:37:11,August,Thursday,11,,Fairfield Ave & Roosevelt Rd,41.88,-87.71,41.866624,-87.694521,1963.361458,POINT(-87.71 41.88),POINT(-87.694521 41.866624),"LINESTRING(-87.71 41.88, -87.694521 41.866624)",oneway_trip
18E8F80D7023FACC,casual,electric_bike,,KA1504000102,23/08/2022 13:30:00,23/08/2022 13:40:46,August,Tuesday,10,,Fairfield Ave & Roosevelt Rd,41.87,-87.7,41.866624,-87.694521,588.8580241,POINT(-87.7 41.87),POINT(-87.694521 41.866624),"LINESTRING(-87.7 41.87, -87.694521 41.866624)",oneway_trip
02FC02B9BDCB11F6,member,electric_bike,,,11/01/2023 00:07:19,11/01/2023 00:14:07,January,Wednesday,6,,,41.72,-87.62,41.72,-87.65,2489.900467,POINT(-87.62 41.72),POINT(-87.65 41.72),"LINESTRING(-87.62 41.72, -87.65 41.72)",oneway_trip
35756960B786F622,casual,electric_bike,,chargingstx5,13/08/2022 12:38:57,13/08/2022 12:46:45,August,Saturday,7,,Lincoln Ave & Roscoe St*,41.93,-87.66,41.94335025,-87.67066777,1726.937372,POINT(-87.66 41.93),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.66 41.93, -87.6706677675247 41.9433502470174)",oneway_trip
C3896BB25259D71A,member,electric_bike,,chargingstx5,27/05/2023 13:13:19,27/05/2023 13:32:16,May,Saturday,18,,Lincoln Ave & Roscoe St*,41.95,-87.65,41.94335025,-87.67066777,1862.369793,POINT(-87.65 41.95),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.65 41.95, -87.6706677675247 41.9433502470174)",oneway_trip
F526016BE5A82AFA,member,electric_bike,,chargingstx5,08/07/2022 21:24:36,08/07/2022 21:31:58,July,Friday,7,,Lincoln Ave & Roscoe St*,41.94,-87.66,41.94335025,-87.67066777,957.7489151,POINT(-87.66 41.94),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.66 41.94, -87.6706677675247 41.9433502470174)",oneway_trip
FEC3CE2CB575871B,member,electric_bike,,chargingstx5,22/07/2022 18:21:32,22/07/2022 18:29:18,July,Friday,7,,Lincoln Ave & Roscoe St*,41.96,-87.68,41.94335025,-87.67066777,2005.783091,POINT(-87.68 41.96),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.68 41.96, -87.6706677675247 41.9433502470174)",oneway_trip
FB835C312B67D4A5,member,electric_bike,,chargingstx5,06/05/2023 13:26:17,06/05/2023 13:27:59,May,Saturday,1,,Lincoln Ave & Roscoe St*,41.94,-87.67,41.94335025,-87.67066777,376.6030261,POINT(-87.67 41.94),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.67 41.94, -87.6706677675247 41.9433502470174)",oneway_trip
457CD9C4BEAC30E5,member,electric_bike,,chargingstx5,25/05/2023 12:59:01,25/05/2023 13:00:47,May,Thursday,1,,Lincoln Ave & Roscoe St*,41.94,-87.67,41.94335025,-87.67066777,376.6030261,POINT(-87.67 41.94),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.67 41.94, -87.6706677675247 41.9433502470174)",oneway_trip
842F1EC01B789E10,member,electric_bike,,chargingstx5,04/11/2022 16:01:28,04/11/2022 16:12:06,November,Friday,10,,Lincoln Ave & Roscoe St*,41.97,-87.67,41.94335025,-87.67066777,2963.836394,POINT(-87.67 41.97),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.67 41.97, -87.6706677675247 41.9433502470174)",oneway_trip
61FBA66784243963,member,electric_bike,,chargingstx5,25/08/2022 19:45:33,25/08/2022 20:04:56,August,Thursday,19,,Lincoln Ave & Roscoe St*,41.9,-87.68,41.94335025,-87.67066777,4881.780656,POINT(-87.68 41.9),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.68 41.9, -87.6706677675247 41.9433502470174)",oneway_trip
EA8839EF7CBEEBAE,member,electric_bike,,chargingstx5,16/09/2022 18:16:05,16/09/2022 18:40:28,September,Friday,24,,Lincoln Ave & Roscoe St*,41.92,-87.72,41.94335025,-87.67066777,4836.856836,POINT(-87.72 41.92),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.72 41.92, -87.6706677675247 41.9433502470174)",oneway_trip
EE3D4C965E9189A0,member,electric_bike,,chargingstx5,18/08/2022 18:40:38,18/08/2022 18:48:09,August,Thursday,7,,Lincoln Ave & Roscoe St*,41.94,-87.66,41.94335025,-87.67066777,957.7489151,POINT(-87.66 41.94),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.66 41.94, -87.6706677675247 41.9433502470174)",oneway_trip
551AC6C9CED7CDCE,member,electric_bike,,chargingstx5,24/08/2022 08:15:18,24/08/2022 08:23:12,August,Wednesday,7,,Lincoln Ave & Roscoe St*,41.93,-87.67,41.94335025,-87.67066777,1485.50932,POINT(-87.67 41.93),POINT(-87.6706677675247 41.9433502470174),"LINESTRING(-87.67 41.93, -87.6706677675247 41.9433502470174)",oneway_trip
4E6EE840BE1D0825,casual,electric_bike,,,24/05/2023 06:48:37,24/05/2023 06:56:01,May,Wednesday,7,,,41.77,-87.57,41.78,-87.58,1387.119579,POINT(-87.57 41.77),POINT(-87.58 41.78),"LINESTRING(-87.57 41.77, -87.58 41.78)",oneway_trip
C86F44DD1F94E50A,member,electric_bike,,,21/09/2022 08:40:09,21/09/2022 09:32:49,September,Wednesday,52,,,41.7,-87.65,41.78,-87.58,10623.75706,POINT(-87.65 41.7),POINT(-87.58 41.78),"LINESTRING(-87.65 41.7, -87.58 41.78)",oneway_trip
F1D7692FC8B0A9A7,member,electric_bike,,638,22/08/2022 10:43:20,22/08/2022 10:49:48,August,Monday,6,,Clinton St & Jackson Blvd,41.88,-87.63,41.87831661,-87.64098108,928.2023343,POINT(-87.63 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.63 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
E056FB2D1FEE33E3,casual,electric_bike,,638,08/05/2023 18:58:17,08/05/2023 19:08:17,May,Monday,10,,Clinton St & Jackson Blvd,41.87,-87.67,41.87831661,-87.64098108,2574.510036,POINT(-87.67 41.87),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.67 41.87, -87.6409810781479 41.8783166118307)",oneway_trip
E2101B2E4778BB2A,member,electric_bike,,638,10/11/2022 16:48:05,10/11/2022 17:07:24,November,Thursday,19,,Clinton St & Jackson Blvd,41.85,-87.68,41.87831661,-87.64098108,4511.60136,POINT(-87.68 41.85),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.68 41.85, -87.6409810781479 41.8783166118307)",oneway_trip
CFDC47028ED661FC,member,electric_bike,,638,28/07/2022 17:41:06,28/07/2022 17:47:45,July,Thursday,6,,Clinton St & Jackson Blvd,41.88,-87.65,41.87831661,-87.64098108,769.7887606,POINT(-87.65 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.65 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
D3BE441316B3EADA,casual,electric_bike,,638,17/03/2023 20:28:17,17/03/2023 20:36:06,March,Friday,7,,Clinton St & Jackson Blvd,41.89,-87.65,41.87831661,-87.64098108,1498.400001,POINT(-87.65 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.65 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
7BFB3D4D66ADD8E6,casual,electric_bike,,638,31/10/2022 13:42:00,31/10/2022 13:49:51,October,Monday,7,,Clinton St & Jackson Blvd,41.88,-87.63,41.87831661,-87.64098108,928.2023343,POINT(-87.63 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.63 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
644980FFC582E9AE,casual,electric_bike,,638,04/08/2022 16:31:07,04/08/2022 16:48:23,August,Thursday,17,,Clinton St & Jackson Blvd,41.87,-87.61,41.87831661,-87.64098108,2726.753141,POINT(-87.61 41.87),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.61 41.87, -87.6409810781479 41.8783166118307)",oneway_trip
B6159BD8DF5BC3F8,casual,electric_bike,,638,02/09/2022 17:31:13,02/09/2022 17:33:21,September,Friday,2,,Clinton St & Jackson Blvd,41.88,-87.64,41.87831661,-87.64098108,204.0475983,POINT(-87.64 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.64 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
B6B81002AFF2799C,casual,electric_bike,,638,15/01/2023 17:59:11,15/01/2023 18:18:41,January,Sunday,19,,Clinton St & Jackson Blvd,41.9,-87.69,41.87831661,-87.64098108,4719.969398,POINT(-87.69 41.9),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.69 41.9, -87.6409810781479 41.8783166118307)",oneway_trip
37C7F49AE28D1F26,casual,electric_bike,,638,27/10/2022 14:42:23,27/10/2022 14:58:35,October,Thursday,16,,Clinton St & Jackson Blvd,41.9,-87.67,41.87831661,-87.64098108,3403.459599,POINT(-87.67 41.9),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.67 41.9, -87.6409810781479 41.8783166118307)",oneway_trip
0EFDE5CB23DE4713,member,electric_bike,,638,24/07/2022 12:25:30,24/07/2022 12:31:14,July,Sunday,5,,Clinton St & Jackson Blvd,41.89,-87.64,41.87831661,-87.64098108,1301.671798,POINT(-87.64 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.64 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
5B68BED261786D03,member,electric_bike,,638,03/08/2022 17:19:30,03/08/2022 17:31:12,August,Wednesday,11,,Clinton St & Jackson Blvd,41.89,-87.63,41.87831661,-87.64098108,1585.605659,POINT(-87.63 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.63 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
218353A4498183ED,casual,electric_bike,,638,16/05/2023 20:00:01,16/05/2023 20:12:35,May,Tuesday,12,,Clinton St & Jackson Blvd,41.89,-87.67,41.87831661,-87.64098108,2731.09053,POINT(-87.67 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.67 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
6C108606B2F11EB4,member,electric_bike,,638,25/05/2023 13:35:03,25/05/2023 13:36:56,May,Thursday,1,,Clinton St & Jackson Blvd,41.88,-87.64,41.87831661,-87.64098108,204.0475983,POINT(-87.64 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.64 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
F204189B8DDE6F6D,casual,electric_bike,,638,29/06/2022 14:52:39,29/06/2022 14:56:04,June,Wednesday,3,,Clinton St & Jackson Blvd,41.88,-87.63,41.87831661,-87.64098108,928.2023343,POINT(-87.63 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.63 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
25E8900269505064,member,electric_bike,,638,23/03/2023 15:55:14,23/03/2023 16:03:55,March,Thursday,8,,Clinton St & Jackson Blvd,41.89,-87.62,41.87831661,-87.64098108,2169.006698,POINT(-87.62 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.62 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
BDE04AADBC3FAEA5,casual,electric_bike,,638,13/12/2022 08:58:59,13/12/2022 09:10:42,December,Tuesday,11,,Clinton St & Jackson Blvd,41.85,-87.62,41.87831661,-87.64098108,3596.225634,POINT(-87.62 41.85),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.62 41.85, -87.6409810781479 41.8783166118307)",oneway_trip
93F3C3202EA4DEBF,member,electric_bike,,638,05/10/2022 07:56:13,05/10/2022 08:10:02,October,Wednesday,13,,Clinton St & Jackson Blvd,41.9,-87.67,41.87831661,-87.64098108,3403.459599,POINT(-87.67 41.9),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.67 41.9, -87.6409810781479 41.8783166118307)",oneway_trip
B17905B0BE1117DC,casual,electric_bike,,638,30/11/2022 15:30:17,30/11/2022 15:43:07,November,Wednesday,12,,Clinton St & Jackson Blvd,41.89,-87.62,41.87831661,-87.64098108,2169.006698,POINT(-87.62 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.62 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
56265EF2C76F98BC,member,electric_bike,,638,12/01/2023 17:04:44,12/01/2023 17:17:09,January,Thursday,12,,Clinton St & Jackson Blvd,41.91,-87.66,41.87831661,-87.64098108,3858.752244,POINT(-87.66 41.91),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.66 41.91, -87.6409810781479 41.8783166118307)",oneway_trip
4DF5CE02590A2028,member,electric_bike,,638,13/06/2022 06:19:17,13/06/2022 06:41:51,June,Monday,22,,Clinton St & Jackson Blvd,41.93,-87.71,41.87831661,-87.64098108,8102.657722,POINT(-87.71 41.93),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.71 41.93, -87.6409810781479 41.8783166118307)",oneway_trip
8DABB318AD1B9A95,member,electric_bike,,638,14/07/2022 09:21:29,14/07/2022 09:33:33,July,Thursday,12,,Clinton St & Jackson Blvd,41.89,-87.65,41.87831661,-87.64098108,1498.400001,POINT(-87.65 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.65 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
B6AEA4AEA428626C,member,electric_bike,,638,06/12/2022 14:43:07,06/12/2022 14:47:56,December,Tuesday,4,,Clinton St & Jackson Blvd,41.89,-87.65,41.87831661,-87.64098108,1498.400001,POINT(-87.65 41.89),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.65 41.89, -87.6409810781479 41.8783166118307)",oneway_trip
BD0AF9EDDDBFBD43,member,electric_bike,,638,23/01/2023 10:50:18,23/01/2023 10:55:04,January,Monday,4,,Clinton St & Jackson Blvd,41.88,-87.63,41.87831661,-87.64098108,928.2023343,POINT(-87.63 41.88),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.63 41.88, -87.6409810781479 41.8783166118307)",oneway_trip
AE9A46928685FB1C,member,electric_bike,,638,30/06/2022 07:27:27,30/06/2022 07:36:25,June,Thursday,8,,Clinton St & Jackson Blvd,41.87,-87.62,41.87831661,-87.64098108,1967.987384,POINT(-87.62 41.87),POINT(-87.6409810781479 41.8783166118307),"LINESTRING(-87.62 41.87, -87.6409810781479 41.8783166118307)",oneway_trip
8F1E813289DBB660,member,electric_bike,,15632,18/04/2023 14:30:37,18/04/2023 14:41:18,April,Tuesday,10,,Talman Ave & Addison St,41.93,-87.71,41.94663583,-87.69461476,2245.283065,POINT(-87.71 41.93),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.71 41.93, -87.694614758 41.9466358306)",oneway_trip
9326FA856C079FC2,casual,electric_bike,,15632,25/01/2023 09:04:54,25/01/2023 09:15:32,January,Wednesday,10,,Talman Ave & Addison St,41.95,-87.72,41.94663583,-87.69461476,2132.455753,POINT(-87.72 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.72 41.95, -87.694614758 41.9466358306)",oneway_trip
26FA4A1DA82A028F,casual,electric_bike,,15632,25/05/2023 13:01:23,25/05/2023 13:13:49,May,Thursday,12,,Talman Ave & Addison St,41.95,-87.69,41.94663583,-87.69461476,534.4050037,POINT(-87.69 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.69 41.95, -87.694614758 41.9466358306)",oneway_trip
E7F5C86B3186C4E0,casual,electric_bike,,15632,05/08/2022 14:38:14,05/08/2022 14:49:03,August,Friday,10,,Talman Ave & Addison St,41.95,-87.75,41.94663583,-87.69461476,4595.672797,POINT(-87.75 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.75 41.95, -87.694614758 41.9466358306)",oneway_trip
B604856AD3DB9493,member,electric_bike,,15632,05/06/2022 13:02:18,05/06/2022 13:16:35,June,Sunday,14,,Talman Ave & Addison St,41.93,-87.66,41.94663583,-87.69461476,3408.717159,POINT(-87.66 41.93),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.66 41.93, -87.694614758 41.9466358306)",oneway_trip
CB3E2BF0436FF393,casual,electric_bike,,15632,05/03/2023 11:58:30,05/03/2023 12:12:07,March,Sunday,13,,Talman Ave & Addison St,41.91,-87.67,41.94663583,-87.69461476,4554.31454,POINT(-87.67 41.91),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.67 41.91, -87.694614758 41.9466358306)",oneway_trip
14D638A60C81348E,member,electric_bike,,15632,23/01/2023 08:28:33,23/01/2023 08:39:05,January,Monday,10,,Talman Ave & Addison St,41.97,-87.71,41.94663583,-87.69461476,2892.739489,POINT(-87.71 41.97),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.71 41.97, -87.694614758 41.9466358306)",oneway_trip
BB0B8DBAB7B25BB2,casual,electric_bike,,15632,10/05/2023 09:09:06,10/05/2023 09:16:42,May,Wednesday,7,,Talman Ave & Addison St,41.93,-87.7,41.94663583,-87.69461476,1902.697413,POINT(-87.7 41.93),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.7 41.93, -87.694614758 41.9466358306)",oneway_trip
CA63AEF4746696F8,casual,electric_bike,,15632,07/05/2023 09:02:38,07/05/2023 09:19:58,May,Sunday,17,,Talman Ave & Addison St,41.98,-87.7,41.94663583,-87.69461476,3736.556448,POINT(-87.7 41.98),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.7 41.98, -87.694614758 41.9466358306)",oneway_trip
326610595E07412B,member,electric_bike,,15632,08/07/2022 07:14:25,08/07/2022 07:25:12,July,Friday,10,,Talman Ave & Addison St,41.95,-87.69,41.94663583,-87.69461476,534.4050037,POINT(-87.69 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.69 41.95, -87.694614758 41.9466358306)",oneway_trip
7546F871D7A936F9,member,electric_bike,,15632,09/10/2022 09:38:36,09/10/2022 09:51:13,October,Sunday,12,,Talman Ave & Addison St,41.95,-87.72,41.94663583,-87.69461476,2132.455753,POINT(-87.72 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.72 41.95, -87.694614758 41.9466358306)",oneway_trip
D084BA91376883F3,casual,electric_bike,,15632,05/06/2022 17:43:51,05/06/2022 17:54:32,June,Sunday,10,,Talman Ave & Addison St,41.95,-87.65,41.94663583,-87.69461476,3708.606023,POINT(-87.65 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.65 41.95, -87.694614758 41.9466358306)",oneway_trip
E733BC2D885F3D6A,casual,electric_bike,,15632,29/10/2022 15:16:21,29/10/2022 15:22:21,October,Saturday,6,,Talman Ave & Addison St,41.96,-87.7,41.94663583,-87.69461476,1551.32367,POINT(-87.7 41.96),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.7 41.96, -87.694614758 41.9466358306)",oneway_trip
803B10E4D3AB0ED3,member,electric_bike,,15632,25/09/2022 18:20:18,25/09/2022 18:33:06,September,Sunday,12,,Talman Ave & Addison St,41.95,-87.65,41.94663583,-87.69461476,3708.606023,POINT(-87.65 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.65 41.95, -87.694614758 41.9466358306)",oneway_trip
65D3256528CC859C,member,electric_bike,,15632,16/09/2022 18:51:41,16/09/2022 19:01:22,September,Friday,9,,Talman Ave & Addison St,41.95,-87.66,41.94663583,-87.69461476,2887.017922,POINT(-87.66 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.66 41.95, -87.694614758 41.9466358306)",oneway_trip
7F2B5CCB0D4ACC4C,member,electric_bike,,15632,07/11/2022 07:07:52,07/11/2022 07:22:35,November,Monday,14,,Talman Ave & Addison St,41.95,-87.65,41.94663583,-87.69461476,3708.606023,POINT(-87.65 41.95),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.65 41.95, -87.694614758 41.9466358306)",oneway_trip
64B7B7B40BC0B20E,member,electric_bike,,15632,07/08/2022 12:49:21,07/08/2022 13:03:48,August,Sunday,14,,Talman Ave & Addison St,41.94,-87.65,41.94663583,-87.69461476,3763.032523,POINT(-87.65 41.94),POINT(-87.694614758 41.9466358306),"LINESTRING(-87.65 41.94, -87.694614758 41.9466358306)",oneway_trip
